Customer ID,Age,Income,Education,Occupation,Income,Average Balance,Appraisal,Industri,Pelunasan Kredit
1234561195,2,2,3,5,2,2,4,2,0
1234561459,1,5,5,3,1,5,3,1,0
1234561046,1,3,1,3,1,1,2,5,0
1234561968,1,3,1,4,5,4,4,5,1
1234561248,2,3,5,1,1,2,3,5,0
1234561957,2,5,1,3,5,5,3,4,1
1234561399,3,2,3,3,3,2,4,4,1
1234561283,1,1,3,5,2,2,1,5,1
1234561334,4,4,2,3,5,1,3,3,1
1234561572,4,1,3,5,5,5,3,4,1
1234561122,2,3,5,3,1,2,2,4,1
1234561727,5,5,2,3,4,4,2,5,1
1234561864,3,5,1,5,2,4,4,5,0
1234561631,1,3,5,2,3,5,5,5,0
1234561694,3,4,3,5,5,4,2,3,1
1234561428,1,4,3,2,5,4,1,3,0
1234561196,4,2,1,5,4,2,1,4,1
1234561735,3,1,1,3,1,5,4,1,0
1234561556,4,1,3,1,4,5,2,1,1
1234561082,2,4,1,2,4,5,2,5,1
1234561899,3,4,1,4,3,4,5,4,0
1234561449,1,1,3,1,1,2,4,2,0
1234561882,1,5,5,1,3,1,5,1,1
1234561758,1,1,5,1,5,5,1,3,0
1234561024,5,5,1,2,3,1,2,1,1
1234561480,2,2,2,4,2,3,2,3,1
1234561416,3,1,2,2,5,2,3,4,1
1234561984,4,2,5,3,1,2,5,3,1
1234561756,2,3,5,2,3,1,2,4,1
1234561253,1,4,2,3,5,3,2,4,0
1234561798,3,5,1,5,4,3,2,3,1
1234561340,1,5,5,4,5,1,4,3,1
1234561920,5,1,4,5,2,1,4,3,1
1234561480,4,2,1,3,5,5,4,5,0
1234561949,3,3,5,1,4,5,3,3,0
1234561626,3,1,3,4,3,5,4,2,0
1234561833,4,5,4,4,1,4,4,2,0
1234561938,2,4,4,4,4,5,3,2,0
1234561073,3,1,1,2,3,4,4,1,1
1234561954,2,1,1,2,3,3,4,5,1
1234561461,1,4,1,1,2,2,1,2,0
1234561177,4,4,4,5,2,1,3,2,1
1234561761,3,2,1,5,1,5,2,4,1
1234561691,1,2,5,3,5,2,3,5,1
1234561154,2,2,1,5,3,3,5,3,0
1234561044,4,1,4,3,4,4,2,4,0
1234561038,1,2,5,3,5,1,3,2,1
1234561553,4,3,1,3,5,4,2,5,1
1234561242,3,2,3,5,3,1,5,1,0
1234561411,4,2,4,1,2,1,1,2,1
1234561419,4,4,5,1,1,4,4,5,0
1234561357,5,5,5,1,5,2,3,5,0
1234561263,2,2,2,2,5,5,1,4,1
1234561586,2,5,1,2,4,3,2,1,0
1234561797,5,5,5,1,4,5,5,1,0
1234561433,5,2,4,2,1,3,3,4,1
1234561467,4,3,3,5,2,1,2,4,1
1234561925,1,1,2,1,3,5,1,2,0
1234561049,2,1,4,4,4,1,5,5,0
1234561671,3,3,1,1,5,3,4,2,1
1234561916,2,1,3,2,2,2,3,2,0
1234561850,2,2,2,2,1,4,2,4,1
1234561596,2,2,5,5,3,1,5,5,0
1234561770,1,5,4,3,1,4,1,3,1
1234561362,1,1,3,5,1,1,1,5,0
1234561284,4,2,2,5,1,1,4,5,1
1234561719,2,3,4,2,4,1,4,3,0
1234561192,5,2,4,5,4,2,1,1,1
1234561255,1,3,4,5,4,4,1,4,0
1234561296,3,5,3,4,3,5,1,3,1
1234561230,2,5,5,3,4,4,3,4,1
1234561493,1,2,1,1,1,3,5,4,1
1234561787,2,5,5,2,4,2,1,2,1
1234561774,1,2,4,1,4,2,5,4,0
1234561535,5,1,1,2,3,5,3,3,0
1234561073,1,5,1,3,2,5,1,3,1
1234561943,4,1,2,5,4,5,3,5,1
1234561258,3,2,4,1,2,1,5,1,0
1234561110,2,4,1,1,5,2,4,1,1
1234561115,5,4,5,5,3,1,2,3,1
1234561346,2,5,1,3,5,2,3,4,1
1234561748,5,1,2,5,5,3,3,1,1
1234561904,4,3,3,4,2,1,2,2,0
1234561126,5,2,1,1,3,1,3,1,1
1234561021,1,1,2,4,2,3,3,2,0
1234561329,1,4,3,4,3,5,5,4,1
1234561013,2,4,2,4,5,5,3,2,0
1234561910,4,1,1,3,1,4,4,4,0
1234561606,2,2,3,5,1,4,2,3,1
1234561853,3,4,4,2,4,5,5,5,1
1234561636,2,3,4,3,5,3,5,4,0
1234561010,2,2,5,2,3,3,2,1,0
1234561469,4,3,2,2,1,1,4,5,1
1234561416,2,2,2,2,5,5,4,1,1
1234561832,1,2,4,4,3,1,5,3,0
1234561308,1,4,4,5,3,3,3,3,0
1234561774,5,4,1,1,1,3,5,4,0
1234561894,1,2,4,1,2,1,3,3,0
1234561750,1,5,1,5,1,5,4,1,1
1234561342,5,1,4,3,4,2,5,3,0
1234561391,2,4,2,4,3,2,5,1,0
1234561803,4,4,2,2,3,2,5,1,1
1234561383,3,5,1,2,2,3,5,2,0
1234561475,5,2,2,1,5,5,4,2,0
1234561796,2,3,4,4,2,2,5,4,0
1234561867,3,5,1,1,2,5,4,4,0
1234561333,4,3,5,3,4,5,5,1,0
1234561823,2,2,4,2,3,1,1,2,1
1234561178,4,5,4,1,1,5,3,3,0
1234561828,4,3,3,4,1,2,2,4,0
1234561321,3,2,3,1,1,5,3,2,1
1234561503,2,3,4,1,1,3,3,3,1
1234561827,5,2,4,5,3,4,5,3,0
1234561082,5,3,3,2,1,3,3,4,0
1234561785,1,5,1,4,2,2,1,5,0
1234561328,2,2,3,1,5,4,2,5,1
1234561928,4,2,3,1,2,2,5,3,1
1234561048,2,5,5,2,2,4,2,1,1
1234561602,2,2,2,4,4,1,5,5,1
1234561069,3,5,1,5,5,1,4,4,0
1234561311,2,3,1,5,2,4,2,2,0
1234561510,2,4,2,1,1,2,2,1,0
1234561377,1,5,3,1,5,2,3,3,0
1234561711,5,2,4,4,5,5,3,2,1
1234561270,4,2,1,1,4,4,5,2,1
1234561510,4,1,4,3,1,1,1,2,1
1234561757,2,5,3,3,1,5,5,2,1
1234561492,1,5,3,1,4,2,2,1,0
1234561738,4,5,5,5,5,3,1,2,0
1234561484,1,5,1,2,4,4,2,2,0
1234561648,5,4,3,4,3,4,1,1,1
1234561412,1,5,5,5,4,1,1,5,0
1234561166,2,1,5,5,5,3,1,2,0
1234561181,5,4,3,4,1,5,2,3,0
1234561416,2,1,4,4,3,4,5,4,0
1234561961,5,5,3,1,3,2,2,4,0
1234561833,5,5,3,2,5,4,5,1,0
1234561140,2,3,1,1,5,2,1,4,1
1234561752,5,4,1,4,1,3,4,5,0
1234561656,4,1,5,1,1,2,5,5,0
1234561643,5,3,3,3,4,4,1,1,1
1234561680,5,2,1,4,1,4,4,5,1
1234561071,1,5,5,3,1,1,5,2,0
1234561662,1,2,1,5,1,5,4,5,0
1234561148,5,4,3,3,5,3,4,3,0
1234561272,2,4,5,4,5,4,2,5,0
1234561213,2,4,2,1,4,5,4,4,1
1234561578,5,5,2,2,2,3,4,5,1
1234561849,1,2,3,1,5,2,3,1,1
1234561239,2,3,1,2,4,1,5,3,1
1234561994,1,1,1,3,2,4,1,2,1
1234561899,5,3,1,4,5,2,5,1,1
1234561358,2,5,3,1,1,4,4,5,1
1234561959,1,3,4,1,5,3,5,3,0
1234561853,4,4,4,4,3,2,5,4,1
1234561825,2,4,4,2,2,1,4,1,0
1234561102,2,3,5,1,3,5,5,3,1
1234561763,2,4,1,3,3,5,4,1,1
1234561784,2,4,4,5,2,1,4,1,1
1234561589,3,3,3,2,5,3,3,4,0
1234561408,4,5,3,4,4,3,5,3,1
1234561294,2,4,5,5,4,1,5,4,0
1234561327,3,2,2,2,4,5,1,3,0
1234561588,5,4,2,3,3,2,3,1,0
1234561168,4,4,5,2,1,5,5,2,1
1234561544,4,2,5,3,1,2,2,2,0
1234561697,4,1,3,3,5,2,5,4,1
1234561140,4,3,5,3,2,5,1,2,0
1234561640,1,2,3,4,3,3,1,4,0
1234561868,2,1,4,2,4,4,5,1,0
1234561238,1,4,2,5,3,2,2,5,1
1234561054,5,3,2,5,3,5,3,3,0
1234561707,1,3,5,4,4,4,3,3,1
1234561536,5,2,4,1,5,5,1,2,0
1234561107,1,3,1,1,1,3,1,1,1
1234561337,4,1,1,1,3,3,5,5,0
1234561801,1,2,3,1,4,2,5,2,0
1234561196,1,2,1,2,2,3,4,2,0
1234561371,3,3,2,4,5,2,5,5,0
1234561339,3,5,4,1,2,1,1,1,0
1234561662,5,2,2,4,5,1,4,3,0
1234561017,5,1,2,3,5,2,1,4,0
1234561693,3,2,5,5,4,3,3,5,1
1234561160,2,4,3,3,4,2,4,5,1
1234561396,4,2,2,4,3,3,5,3,1
1234561709,3,5,4,4,4,4,2,5,1
1234561522,5,2,1,3,4,2,1,5,1
1234561268,2,4,1,2,3,5,5,3,1
1234561709,2,5,3,3,4,3,3,3,0
1234561113,3,4,5,1,5,4,5,3,0
1234561431,1,1,2,1,2,5,5,5,1
1234561473,1,5,3,1,3,5,3,2,1
1234561972,3,4,4,5,4,5,1,2,0
1234561150,5,5,5,3,3,2,3,1,0
1234561642,4,5,3,1,5,5,4,5,0
1234561009,2,5,4,4,2,2,4,5,1
1234561330,4,1,2,4,5,2,2,3,1
1234561235,1,4,2,4,4,1,3,3,1
1234561667,2,3,5,4,4,5,2,1,1
1234561621,5,5,5,2,1,1,5,3,0
1234561890,2,1,5,5,1,2,2,4,1
1234561451,2,4,4,1,2,3,3,4,1
1234561121,4,2,5,4,3,1,3,5,0
1234561965,2,5,3,4,3,5,3,2,0
1234561574,2,5,2,4,5,5,2,2,1
1234561129,5,5,1,2,1,2,2,3,1
1234561671,4,4,5,2,2,2,4,4,0
1234561477,1,5,1,4,5,1,4,1,1
1234561363,4,4,3,5,5,4,4,2,1
1234561414,5,3,2,2,3,2,1,2,0
1234561005,2,5,5,3,2,2,3,4,1
1234561219,2,5,1,5,1,4,2,2,1
1234561297,4,4,5,1,3,4,5,5,1
1234561776,2,1,2,2,2,3,3,3,1
1234561285,4,4,4,3,4,3,3,4,1
1234561289,3,2,2,1,1,5,1,5,0
1234561832,4,2,1,2,4,2,5,5,1
1234561040,5,5,5,5,4,3,5,4,1
1234561814,4,2,2,4,3,5,2,4,0
1234561765,3,1,4,2,2,4,5,4,0
1234561484,5,2,2,2,5,1,1,3,1
1234561345,3,4,3,2,4,2,2,1,0
1234561251,5,4,3,1,3,1,2,3,0
1234561712,1,4,3,5,5,3,5,4,1
1234561882,5,3,1,4,1,3,3,4,1
1234561802,3,5,5,5,5,1,3,4,1
1234561432,1,5,3,1,1,3,5,2,0
1234561798,4,2,5,1,4,3,1,4,0
1234561121,2,2,1,5,1,1,4,5,0
1234561339,1,3,3,5,5,4,5,3,1
1234561186,5,4,1,2,1,2,4,1,1
1234561734,1,1,2,2,1,5,2,5,0
1234561421,1,1,4,3,5,1,3,4,0
1234561072,4,2,1,2,4,1,3,1,1
1234561742,4,3,4,4,2,2,5,4,0
1234561340,4,2,5,2,3,5,5,4,1
1234561244,3,2,4,3,3,2,1,1,1
1234561491,2,5,3,5,3,4,1,5,0
1234561113,2,3,3,5,1,3,3,3,1
1234561525,2,3,3,3,1,5,4,3,0
1234561061,3,1,5,4,5,1,5,4,1
1234561159,1,1,3,1,1,3,5,4,0
1234561487,3,3,1,3,5,4,3,4,0
1234561651,1,2,4,5,1,2,2,3,1
1234561180,5,2,1,5,3,5,1,3,0
1234561884,4,3,4,4,5,4,2,5,1
1234561785,1,4,3,2,2,1,4,5,0
1234561095,3,3,5,5,2,5,2,2,0
1234561990,2,3,3,2,3,3,3,4,0
1234561082,2,3,2,1,2,2,5,2,0
1234561143,2,3,3,3,4,4,1,3,1
1234561852,3,2,4,1,3,1,5,5,0
1234561525,5,5,5,4,2,1,1,1,1
1234561633,3,2,5,3,3,2,3,1,0
1234561328,3,4,4,4,5,4,2,2,0
1234561845,1,2,3,4,4,2,3,2,1
1234561750,5,5,5,3,4,5,1,4,0
1234561305,3,1,1,5,4,1,2,5,0
1234561977,1,4,1,3,1,5,1,2,1
1234561033,3,1,5,3,5,4,3,2,1
1234561428,1,5,2,4,4,4,2,3,0
1234561373,2,4,3,3,2,3,2,3,0
1234561170,2,1,5,4,4,4,3,1,0
1234561456,1,2,2,4,2,3,1,2,0
1234561950,2,2,3,3,1,1,2,4,0
1234561258,5,2,1,2,5,5,3,2,1
1234561444,5,5,2,3,4,2,5,4,1
1234561214,5,4,4,4,3,3,2,1,0
1234561954,1,1,5,5,4,4,5,4,0
1234561206,4,5,4,2,3,4,3,1,0
1234561571,5,4,5,4,5,4,3,4,1
1234561458,5,3,4,2,5,5,5,2,1
1234561503,5,5,1,3,4,1,3,1,1
1234561166,2,4,4,3,3,1,1,2,1
1234561272,3,2,3,2,5,2,5,4,1
1234561107,2,1,5,5,3,3,2,3,1
1234561024,1,1,4,2,3,4,4,4,0
1234561536,3,4,3,5,1,2,3,3,0
1234561128,4,3,1,5,2,3,1,5,0
1234561400,5,3,3,4,2,5,3,4,0
1234561455,5,5,1,4,5,3,3,5,1
1234561923,1,4,5,1,2,4,5,4,1
1234561500,3,5,5,3,1,1,4,3,0
1234561230,5,2,5,5,3,2,5,4,1
1234561225,4,5,4,1,4,4,1,4,0
1234561878,2,5,4,1,4,2,1,3,0
1234561539,1,4,2,4,2,4,5,4,1
1234561365,2,2,5,1,1,2,4,4,1
1234561019,5,3,3,2,3,4,4,4,1
1234561504,1,3,4,5,5,1,4,3,1
1234561998,5,3,3,5,4,2,1,1,1
1234561637,4,2,4,4,1,2,3,4,0
1234561384,1,3,2,4,4,1,4,3,1
1234561276,5,2,5,2,4,4,4,3,0
1234561932,4,4,2,4,3,4,2,2,1
1234561888,3,5,4,3,3,2,4,1,0
1234561501,2,2,3,2,1,2,2,5,1
1234561662,4,1,2,3,5,3,1,4,1
1234561440,5,3,5,1,4,3,1,3,1
1234561854,5,5,1,4,5,4,3,3,0
1234561091,2,1,1,4,5,4,4,3,0
1234561817,5,2,5,2,1,4,3,2,1
1234561405,3,4,5,1,5,1,3,2,1
1234561324,2,5,4,1,2,4,4,5,1
1234561484,5,4,3,5,1,4,1,2,1
1234561588,1,4,2,2,1,4,1,5,1
1234561674,5,3,5,3,3,3,3,2,0
1234561890,2,4,2,4,3,4,5,1,1
1234561332,2,4,3,5,5,1,1,4,0
1234561099,4,3,5,3,1,4,2,2,0
1234561198,1,5,2,1,5,4,3,5,1
1234561938,1,2,2,1,4,2,4,5,1
1234561742,1,1,3,2,3,1,5,2,1
1234561915,5,4,1,2,5,5,3,5,1
1234561690,5,4,4,3,1,5,3,2,0
1234561613,1,1,4,1,5,1,5,3,0
1234561969,2,1,3,1,5,3,4,2,1
1234561641,3,4,5,5,1,2,1,4,0
1234561573,2,1,4,5,2,5,3,5,1
1234561889,3,5,1,1,4,5,2,5,1
1234561158,5,2,1,5,3,1,2,4,1
1234561696,1,3,3,3,4,1,3,1,1
1234561272,5,5,5,4,3,2,2,3,1
1234561944,4,5,1,2,1,5,2,3,1
1234561020,5,2,5,1,1,3,1,1,1
1234561127,2,5,3,5,1,2,1,2,1
1234561981,5,4,2,3,2,4,1,4,1
1234561368,2,4,4,3,4,3,1,4,0
1234561846,1,3,1,3,4,2,4,2,1
1234561439,1,3,4,1,4,2,3,5,0
1234561598,2,2,4,5,1,1,3,2,1
1234561868,2,4,1,2,3,4,2,4,1
1234561754,2,4,5,4,5,1,4,2,1
1234561507,3,2,5,5,2,5,5,3,1
1234561235,2,1,2,1,5,4,2,2,0
1234561248,2,1,4,5,4,4,3,4,1
1234561971,1,5,1,4,1,5,5,3,1
1234561403,1,3,5,5,5,4,4,5,1
1234561413,2,5,1,1,2,1,4,5,0
1234561597,4,1,1,5,2,2,2,2,0
1234561420,5,4,1,3,2,4,5,1,0
1234561238,1,4,4,3,4,2,2,5,0
1234561179,5,2,4,4,3,5,1,3,0
1234561205,2,1,5,1,2,5,3,2,0
1234561130,1,4,3,1,2,2,2,3,0
1234561546,2,4,4,2,5,1,3,1,1
1234561841,2,1,4,2,3,1,4,3,1
1234561524,1,2,3,4,3,1,4,4,1
1234561806,2,1,1,2,5,5,5,3,1
1234561000,4,3,1,5,4,4,5,2,1
1234561674,3,4,3,2,5,2,5,5,0
1234561859,2,5,1,5,2,1,5,2,1
1234561721,2,1,4,3,4,2,1,5,0
1234561339,1,3,2,4,3,3,5,1,0
1234561910,1,3,3,1,5,4,5,2,0
1234561147,5,3,4,2,2,3,1,4,1
1234561621,1,5,4,3,2,1,5,1,1
1234561573,3,5,2,4,4,1,5,2,0
1234561071,2,4,4,3,4,4,4,1,0
1234561047,3,2,5,3,2,3,4,5,0
1234561021,3,4,1,4,5,5,1,1,1
1234561795,3,4,2,3,2,1,3,5,1
1234561938,2,1,2,1,1,5,4,4,0
1234561558,2,5,5,5,5,4,4,4,1
1234561964,5,2,4,3,1,5,4,1,1
1234561296,1,3,2,5,3,3,5,4,1
1234561842,1,1,4,5,1,5,4,3,0
1234561566,2,4,2,5,5,1,1,1,1
1234561619,1,4,2,4,4,3,5,4,1
1234561624,1,1,4,1,3,2,4,2,0
1234561906,5,2,1,1,1,5,1,5,0
1234561704,3,2,5,3,5,3,4,3,1
1234561879,3,2,5,1,5,3,4,2,1
1234561885,2,2,3,3,4,4,3,3,1
1234561961,4,4,2,1,1,3,2,1,0
1234561186,3,4,5,1,3,4,3,3,0
1234561446,5,3,4,4,5,5,1,2,0
1234561570,1,3,1,3,5,2,5,4,0
1234561587,1,1,3,4,2,4,1,2,0
1234561057,2,1,4,1,1,5,5,3,1
1234561142,3,5,2,5,3,4,5,1,0
1234561985,5,2,1,5,2,3,3,5,0
1234561436,4,2,4,5,5,5,4,2,0
1234561174,3,4,4,5,4,1,3,5,0
1234561618,5,5,3,4,3,4,5,2,1
1234561851,4,3,3,2,1,2,4,4,0
1234561203,3,1,3,4,5,1,1,2,1
1234561140,4,4,1,2,5,4,1,5,1
1234561234,4,3,5,1,2,2,3,4,0
1234561960,3,4,3,3,3,2,3,5,0
1234561069,4,4,1,1,5,1,4,1,1
1234561523,4,2,1,5,1,5,4,1,0
1234561056,2,2,3,3,2,2,5,1,0
1234561346,5,4,5,5,2,4,2,1,1
1234561813,2,3,1,3,4,1,4,2,1
